iteration,trn loss,tst loss,min mag policy param,max mag policy param
213,5.497673511505127,0.016218110918998718,0.0,-0.9875437617301941
214,5.466320037841797,0.016203470528125763,0.0,-0.9876424670219421
215,5.435153961181641,0.016185719519853592,0.0,-0.9877417683601379
216,5.404172897338867,0.016164980828762054,0.0,-0.9878420829772949
217,5.373380661010742,0.016141440719366074,0.0,-0.9879437685012817
218,5.342780590057373,0.01611541025340557,0.0,-0.9880471229553223
219,5.312378883361816,0.016087260097265244,0.0,-0.9881525039672852
220,5.282183647155762,0.016057459637522697,0.0,-0.9882602095603943
221,5.252201557159424,0.01602650061249733,0.0,-0.9883704781532288
222,5.222435474395752,0.015994910150766373,0.0,-0.9884836077690125
223,5.192891597747803,0.015963230282068253,0.0,-0.9885997176170349
224,5.163568496704102,0.015931999310851097,0.0,-0.9887189865112305
225,5.134465217590332,0.015901679173111916,0.0,-0.9888414740562439
226,5.105579376220703,0.015872670337557793,0.0,-0.98896723985672
227,5.076902866363525,0.015845390036702156,0.0,-0.9890962839126587
228,5.048430442810059,0.01582006923854351,0.0,-0.9892286062240601
229,5.0201544761657715,0.01579694077372551,0.0,-0.9893640875816345
230,4.9920654296875,0.015776140615344048,0.0,-0.9895025491714478
231,4.964158535003662,0.015757709741592407,0.0,-0.9896438717842102
232,4.93642520904541,0.015741640701889992,0.0,-0.9897878170013428
233,4.908862590789795,0.01572786085307598,0.0,-0.9899342060089111
234,4.881465911865234,0.01571626029908657,0.0,-0.9900827407836914
235,4.854232311248779,0.015706660225987434,0.0,-0.9902332425117493
236,4.827159881591797,0.015698879957199097,0.0,-0.9903853535652161
237,4.800246238708496,0.015692710876464844,0.0,-0.9905388355255127
238,4.7734904289245605,0.01568797044456005,0.0,-0.9906934499740601
239,4.746889114379883,0.015684420242905617,0.0,-0.9908488988876343
240,4.720439910888672,0.015681829303503036,0.0,-0.991005003452301
241,4.694138050079346,0.015680009499192238,0.0,-0.9911615252494812
242,4.667980194091797,0.01567872054874897,0.0,-0.9913182258605957
243,4.641958713531494,0.01567777991294861,0.0,-0.991474986076355
244,4.6160664558410645,0.015676939859986305,0.0,-0.9916316270828247
245,4.590295314788818,0.015676040202379227,0.0,-0.9917880296707153
246,4.564636707305908,0.015674859285354614,0.0,-0.9919441342353821
247,4.539079666137695,0.015673210844397545,0.0,-0.9920998215675354
248,4.513613700866699,0.01567094959318638,0.0,-0.9922550916671753
249,4.488228797912598,0.015667930245399475,0.0,-0.9924098253250122
250,4.462912082672119,0.01566402055323124,0.0,-0.9925640821456909
251,4.437651634216309,0.015659119933843613,0.0,-0.9927177429199219
252,4.4124369621276855,0.01565317064523697,0.0,-0.9928708672523499
253,4.38725471496582,0.015646129846572876,0.0,-0.9930233359336853
254,4.362094402313232,0.015637939795851707,0.0,-0.993175208568573
255,4.336945533752441,0.015628669410943985,0.0,-0.9933263659477234
256,4.311803340911865,0.015618319623172283,0.0,-0.9934768080711365
257,4.286662578582764,0.015606960281729698,0.0,-0.9936264157295227
258,4.2615275382995605,0.01559465005993843,0.0,-0.9937751293182373
259,4.236408233642578,0.015581480227410793,0.0,-0.9939228296279907
260,4.211325168609619,0.01556755043566227,0.0,-0.9940693974494934
261,4.186307430267334,0.015552950091660023,0.0,-0.9942147135734558
262,4.161394119262695,0.015537790022790432,0.0,-0.9943586587905884
263,4.136634349822998,0.015522190369665623,0.0,-0.994500994682312
264,4.112081527709961,0.015506270341575146,0.0,-0.9946416616439819
265,4.087790489196777,0.015490099787712097,0.0,-0.994780421257019
266,4.063810348510742,0.015473820269107819,0.0,-0.9949171543121338
267,4.040183067321777,0.015457539819180965,0.0,-0.9950517416000366
268,4.016933917999268,0.015441300347447395,0.0,-0.995184063911438
269,3.9940733909606934,0.015425220131874084,0.0,-0.9953140020370483
270,3.9715917110443115,0.015409369952976704,0.0,-0.9954414963722229
271,3.9494645595550537,0.015393739566206932,0.0,-0.9955664873123169
272,3.9276578426361084,0.01537839975208044,0.0,-0.9956890344619751
273,3.9061269760131836,0.01536331046372652,0.0,-0.9958091378211975
274,3.884827136993408,0.015348469838500023,0.0,-0.9959269165992737
275,3.8637163639068604,0.01533379964530468,0.0,-0.9960424304008484
276,3.842759609222412,0.015319249592721462,0.0,-0.9961557984352112
277,3.821927070617676,0.015304679982364178,0.0,-0.9962671995162964
278,3.8011984825134277,0.01528996042907238,0.0,-0.9963768124580383
279,3.780559778213501,0.015274940058588982,0.0,-0.9964848756790161
280,3.7600040435791016,0.015259400010108948,0.0,-0.9965915679931641
281,3.7395288944244385,0.015243129804730415,0.0,-0.996697187423706
282,3.71913480758667,0.015225900337100029,0.0,-0.9968019127845764
283,3.698826313018799,0.015207470394670963,0.0,-0.996906042098999
284,3.678609848022461,0.0151875801384449,0.0,-0.9970097541809082
285,3.658491849899292,0.015165960416197777,0.0,-0.9971133470535278
286,3.6384806632995605,0.015142439864575863,0.0,-0.9972169995307922
287,3.618583917617798,0.015116790309548378,0.0,-0.9973209500312805
288,3.5988106727600098,0.015088880434632301,0.0,-0.997425377368927
289,3.579167127609253,0.015058609656989574,0.0,-0.997530460357666
290,3.559659242630005,0.015026000328361988,0.0,-0.9976363182067871
291,3.5402913093566895,0.01499112043529749,0.0,-0.9977431297302246
292,3.5210652351379395,0.014954079873859882,0.0,-0.9978509545326233
293,3.501981735229492,0.014915100298821926,0.0,-0.9979599118232727
294,3.483039140701294,0.014874479733407497,0.0,-0.9980700612068176
295,3.4642326831817627,0.014832519926130772,0.0,-0.9981814622879028
296,3.445558786392212,0.014789599925279617,0.0,-0.9982940554618835
297,3.427011489868164,0.014746109955012798,0.0,-0.9984078407287598
298,3.4085850715637207,0.014702429994940758,0.0,-0.9985228180885315
299,3.390272617340088,0.014658940024673939,0.0,-0.998638927936554
300,3.3720693588256836,0.014616030268371105,0.0,-0.9987560510635376
301,3.353970766067505,0.01457400992512703,0.0,-0.9988741278648376
302,3.3359715938568115,0.014533179812133312,0.0,-0.9989930391311646
303,3.318068742752075,0.014493799768388271,0.0,-0.9991127252578735
304,3.3002591133117676,0.014456059783697128,0.0,-0.9992330074310303
305,3.282541036605835,0.014420139603316784,0.0,-0.99935382604599
306,3.264911413192749,0.014386110007762909,0.0,-0.9994750022888184
307,3.2473695278167725,0.014354079961776733,0.0,-0.9995964169502258
308,3.2299137115478516,0.014324010349810123,0.0,-0.9997179508209229
309,3.212541341781616,0.014295919798314571,0.0,-0.9998394846916199
310,3.195251941680908,0.01426973007619381,0.0,-0.9999608397483826
311,3.17804217338562,0.014245339669287205,0.0,-1.0000818967819214
312,3.1609103679656982,0.014222630299627781,0.0,-1.0002026557922363
313,3.1438512802124023,0.014201450161635876,0.0,-1.0003228187561035
314,3.126862049102783,0.014181620441377163,0.0,-1.000442385673523
315,3.1099369525909424,0.014162980020046234,0.0,-1.0005611181259155
316,3.0930705070495605,0.014145310036838055,0.0,-1.0006788969039917
317,3.076256036758423,0.014128419570624828,0.0,-1.0007957220077515
318,3.05948543548584,0.01411208976060152,0.0,-1.0009113550186157
319,3.042750835418701,0.014096129685640335,0.0,-1.0010255575180054
320,3.026040554046631,0.014080299995839596,0.0,-1.0011383295059204
321,3.0093443393707275,0.014064409770071507,0.0,-1.0012494325637817
322,2.9926486015319824,0.014048240147531033,0.0,-1.0013587474822998
323,2.9759387969970703,0.014031600207090378,0.0,-1.0014660358428955
324,2.959197521209717,0.01401429995894432,0.0,-1.0015711784362793
325,2.9424080848693848,0.013996150344610214,0.0,-1.001673936843872
326,2.9255518913269043,0.013976999558508396,0.0,-1.0017741918563843
327,2.9086170196533203,0.013956709764897823,0.0,-1.0018715858459473
328,2.8915960788726807,0.013935220427811146,0.0,-1.001965880393982
329,2.874493360519409,0.013912459835410118,0.0,-1.0020568370819092
330,2.857327938079834,0.013888419605791569,0.0,-1.00214421749115
331,2.8401362895965576,0.013863200321793556,0.0,-1.0022276639938354
332,2.8229708671569824,0.013836969621479511,0.0,-1.0023068189620972
333,2.805891752243042,0.013809950090944767,0.0,-1.002381443977356
334,2.7889578342437744,0.013782479800283909,0.0,-1.0024511814117432
335,2.7722160816192627,0.013754989951848984,0.0,-1.0025156736373901
336,2.755690574645996,0.013727939687669277,0.0,-1.0025746822357178
337,2.739382028579712,0.013701880350708961,0.0,-1.002627968788147
338,2.723266124725342,0.013677259907126427,0.0,-1.0026754140853882
339,2.7073023319244385,0.013654449954628944,0.0,-1.0027166604995728
340,2.6914420127868652,0.013633700087666512,0.0,-1.0027517080307007
341,2.675637722015381,0.013615010306239128,0.0,-1.002780556678772
342,2.6598503589630127,0.013598119840025902,0.0,-1.002803087234497
343,2.644052267074585,0.01358260028064251,0.0,-1.0028194189071655
344,2.6282286643981934,0.013567759655416012,0.0,-1.0028295516967773
345,2.612377405166626,0.013552820309996605,0.0,-1.0028334856033325
346,2.596508026123047,0.013537069782614708,0.0,-1.0028314590454102
347,2.580641269683838,0.013519910164177418,0.0,-1.0028235912322998
348,2.5648064613342285,0.013501030392944813,0.0,-1.002810001373291
349,2.5490407943725586,0.01348045002669096,0.0,-1.002790927886963
350,2.533384084701538,0.01345848012715578,0.0,-1.002766489982605
351,2.517878293991089,0.013435759581625462,0.0,-1.0027371644973755
352,2.5025620460510254,0.01341302040964365,0.0,-1.002703070640564
353,2.4874677658081055,0.013391089625656605,0.0,-1.002664566040039
354,2.472618818283081,0.013370649889111519,0.0,-1.002622127532959
355,2.4580273628234863,0.013352190144360065,0.0,-1.0025759935379028
356,2.443694829940796,0.01333594974130392,0.0,-1.0025267601013184
357,2.4296116828918457,0.013321850448846817,0.0,-1.0024747848510742
358,2.415761709213257,0.013309570029377937,0.0,-1.0024205446243286
359,2.4021217823028564,0.013298509642481804,0.0,-1.0023645162582397
360,2.388666868209839,0.013287929818034172,0.0,-1.0023072957992554
361,2.375371217727661,0.013276919722557068,0.0,-1.0022493600845337
362,2.362210750579834,0.013264570385217667,0.0,-1.0025136470794678
363,2.3491623401641846,0.01324997004121542,0.0,-1.00449800491333
364,2.3362088203430176,0.013232340104877949,0.0,-1.0064772367477417
365,2.323333978652954,0.013211140409111977,0.0,-1.008450984954834
366,2.310525417327881,0.013186059892177582,0.0,-1.010419249534607
367,2.297773599624634,0.013157130219042301,0.0,-1.0123817920684814
368,2.285073757171631,0.013124709948897362,0.0,-1.014338493347168
369,2.2724220752716064,0.013089530169963837,0.0,-1.0162893533706665
370,2.259819269180298,0.013052510097622871,0.0,-1.0182342529296875
371,2.247267961502075,0.013014810159802437,0.0,-1.0201733112335205
372,2.2347724437713623,0.012977640144526958,0.0,-1.0221062898635864
373,2.222339391708374,0.012942150235176086,0.0,-1.0240333080291748
374,2.209975481033325,0.01290940959006548,0.0,-1.0259543657302856
375,2.197688341140747,0.012880239635705948,0.0,-1.0278695821762085
376,2.185483932495117,0.012855229899287224,0.0,-1.0297789573669434
377,2.1733686923980713,0.012834739871323109,0.0,-1.0316824913024902
378,2.161346435546875,0.01281884964555502,0.0,-1.0335801839828491
379,2.1494202613830566,0.012807429768145084,0.0,-1.0354721546173096
380,2.1375911235809326,0.012800149619579315,0.0,-1.0373584032058716
381,2.1258583068847656,0.012796550057828426,0.0,-1.0392390489578247
382,2.1142196655273438,0.012796060182154179,0.0,-1.041114091873169
383,2.1026721000671387,0.012798000127077103,0.0,-1.0429836511611938
384,2.091212272644043,0.012801719829440117,0.0,-1.0448476076126099
385,2.079835891723633,0.012806540355086327,0.0,-1.046706199645996
386,2.0685386657714844,0.012811839580535889,0.0,-1.048559308052063
387,2.0573172569274902,0.012817120179533958,0.0,-1.0504070520401
388,2.0461678504943848,0.012821960262954235,0.0,-1.0522494316101074
389,2.035088062286377,0.012826099991798401,0.0,-1.0540865659713745
390,2.024076223373413,0.012829439714550972,0.0,-1.0559184551239014
391,2.0131306648254395,0.01283201016485691,0.0,-1.057745099067688
392,2.0022504329681396,0.012833939865231514,0.0,-1.059566617012024
393,1.9914350509643555,0.012835449539124966,0.0,-1.0613830089569092
394,1.9806852340698242,0.012836810201406479,0.0,-1.0631942749023438
395,1.9699997901916504,0.012838229537010193,0.0,-1.0650005340576172
396,1.95937979221344,0.012839949689805508,0.0,-1.0668017864227295
397,1.9488246440887451,0.012842079624533653,0.0,-1.0685981512069702
398,1.9383337497711182,0.01284467987716198,0.0,-1.0703895092010498
399,1.9279069900512695,0.012847740203142166,0.0,-1.0721760988235474
400,1.9175434112548828,0.012851189821958542,0.0,-1.0739578008651733
401,1.9072414636611938,0.01285490021109581,0.0,-1.0757347345352173
402,1.8969999551773071,0.012858719564974308,0.0,-1.0775068998336792
403,1.8868170976638794,0.012862499803304672,0.0,-1.079274296760559
404,1.8766908645629883,0.012866119854152203,0.0,-1.081036925315857
405,1.8666192293167114,0.012869530357420444,0.0,-1.0827949047088623
406,1.8566005229949951,0.012872690334916115,0.0,-1.0845481157302856
407,1.8466315269470215,0.012875660322606564,0.0,-1.0862966775894165
408,1.8367100954055786,0.012878569774329662,0.0,-1.0880404710769653
409,1.8268334865570068,0.012881600297987461,0.0,-1.0897796154022217
410,1.8169982433319092,0.01288503035902977,0.0,-1.0915141105651855
411,1.8072009086608887,0.012889149598777294,0.0,-1.093243956565857
412,1.7974380254745483,0.012894240207970142,0.0,-1.0949692726135254
413,1.7877048254013062,0.012900600209832191,0.0,-1.0966899394989014
414,1.7779964208602905,0.012908469885587692,0.0,-1.0984060764312744
415,1.7683075666427612,0.012918000109493732,0.0,-1.1001176834106445
416,1.7586307525634766,0.012929259799420834,0.0,-1.1018247604370117
417,1.7489593029022217,0.01294224988669157,0.0,-1.103527307510376
418,1.7392842769622803,0.012956859543919563,0.0,-1.1052254438400269
419,1.7295970916748047,0.012972920201718807,0.0,-1.1069191694259644
420,1.7198865413665771,0.012990189716219902,0.0,-1.108608603477478
421,1.710141658782959,0.013008389621973038,0.0,-1.1102937459945679
422,1.700351357460022,0.013027220033109188,0.0,-1.1119747161865234
